system:index,centroidLatLon,date,siteName,snow_albedo,surface_latent_heat_flux,surface_latent_heat_flux_hourly,surface_net_solar_radiation,surface_net_solar_radiation_hourly,surface_net_thermal_radiation,surface_net_thermal_radiation_hourly,surface_pressure,surface_sensible_heat_flux,surface_sensible_heat_flux_hourly,surface_solar_radiation_downwards,surface_solar_radiation_downwards_hourly,surface_thermal_radiation_downwards,surface_thermal_radiation_downwards_hourly,system:time_start,temperature_2m,temperature_of_snow_layer,u_component_of_wind_10m,v_component_of_wind_10m,.geo
0_20250301T00,"[78.20000, 16.10000]",20250301 0000,"Site0 78,20000 16,10000",0.8348726630210876,153764,9152,70230,0,-1677168,-102548,96122.66797,926087,50546,429208,0,2.3155392E7,923627,1.7407872E12,267.7828369140625,267.2765808105469,-4.226654053,0.335327148,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250301T01,"[78.20000, 16.10000]",20250301 0100,"Site0 78,20000 16,10000",0.8347277045249939,10647.25,10647.25,0,0,-114760.875,-114760.875,96082.79688,54371.5,54371.5,0,0,906443,906443,1.7407908E12,267.5116424560547,267.19773864746094,-4.356109619,0.2320709228515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250301T02,"[78.20000, 16.10000]",20250301 0200,"Site0 78,20000 16,10000",0.8345903754234314,19915,9267.75,0,0,-215001.625,-100240.75,96039.13672,106108,51736.5,0,0,1822709.563,916266.5625,1.7407944E12,267.4715576171875,267.13604736328125,-4.527923584,0.1680450439453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250301T03,"[78.20000, 16.10000]",20250301 0300,"Site0 78,20000 16,10000",0.8344530463218689,31178,11263,0,0,-328152.5,-113150.875,96030.20313,165364,59256,0,0,2725107.813,902398.25,1.740798E12,267.4596405029297,267.0690002441406,-4.610153198,0.264038086,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250301T04,"[78.20000, 16.10000]",20250301 0400,"Site0 78,20000 16,10000",0.8343462347984314,39097,7919,0,0,-412286.5,-84134,95986.61328,217607,52243,0,0,3655357.5,930249.6875,1.7408016E12,267.55723571777344,267.0312194824219,-4.501342773,0.4182586669921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250301T05,"[78.20000, 16.10000]",20250301 0500,"Site0 78,20000 16,10000",0.8342546820640564,53759,14662,0,0,-541472,-129185.5,95943.59766,283150,65543,0,0,4543077.5,887720,1.7408052E12,267.50157165527344,266.9552917480469,-4.665924072,0.5721282958984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250301T06,"[78.20000, 16.10000]",20250301 0600,"Site0 78,20000 16,10000",0.8341707587242126,69067,15308,0,0,-663910.5,-122438.5,95882.78516,350153,67003,0,0,5433029,889951.5,1.7408088E12,267.5248565673828,266.8923797607422,-4.62411499,0.57598877,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250301T07,"[78.20000, 16.10000]",20250301 0700,"Site0 78,20000 16,10000",0.8340868353843689,80947,11880,0,0,-740339.5,-76429,95859.54688,406140,55987,0,0,6368854,935825,1.7408124E12,267.8783721923828,266.8817443847656,-4.348968506,0.649841309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250301T08,"[78.20000, 16.10000]",20250301 0800,"Site0 78,20000 16,10000",0.8340258002281189,92062,11115,288,288,-810404,-70064.5,95846.26563,458159,52019,1740,1740,7318207,949353,1.740816E12,268.1332550048828,266.87298583984375,-4.220001221,0.779602051,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250301T09,"[78.20000, 16.10000]",20250301 0900,"Site0 78,20000 16,10000",0.8339800238609314,104081,12019,7220,6932,-893991,-83587,95794.38672,511680,53521,43504,41764,8258329,940122,1.7408196E12,268.2859649658203,266.85777282714844,-4.269119263,0.912963867,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250301T10,"[78.20000, 16.10000]",20250301 1000,"Site0 78,20000 16,10000",0.8339723944664001,113286,9205,18960,11740,-959141,-65150,95752.27344,559346,47666,114264,70760,9218662,960333,1.7408232E12,268.3972930908203,266.8661346435547,-4.117965698,0.7364654541015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250301T11,"[78.20000, 16.10000]",20250301 1100,"Site0 78,20000 16,10000",0.8339800238609314,120950,7664,38238,19278,-1022864,-63723,95688.64453,602356,43010,230304,116040,1.0184915E7,966253,1.7408268E12,268.5245819091797,266.8790740966797,-4.372390747,0.7032928466796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250301T12,"[78.20000, 16.10000]",20250301 1200,"Site0 78,20000 16,10000",0.8339800238609314,131858,10908,60134,21896,-1110463,-87599,95605.45703,654236,51880,362132,131828,1.1130236E7,945321,1.7408304E12,268.5163116455078,266.8772888183594,-4.411849976,0.6391143798828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250301T13,"[78.20000, 16.10000]",20250301 1300,"Site0 78,20000 16,10000",0.8339952826499939,144436,12578,79280,19146,-1203491,-93028,95535.07813,708719,54483,477416,115284,1.2069749E7,939513,1.740834E12,268.47682189941406,266.8691711425781,-4.316070557,0.603088379,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250301T14,"[78.20000, 16.10000]",20250301 1400,"Site0 78,20000 16,10000",0.8340181708335876,156734,12298,86900,7620,-1282028,-78537,95482.47656,760537,51818,523308,45892,1.3022836E7,953087,1.7408376E12,268.4345245361328,266.8612976074219,-4.301544189,0.596191406,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250301T15,"[78.20000, 16.10000]",20250301 1500,"Site0 78,20000 16,10000",0.8340639472007751,176204,19470,88624,1724,-1406610,-124582,95444.75781,826276,65739,533684,10376,1.3928332E7,905496,1.7408412E12,268.18373107910156,266.8029327392578,-4.413986206,0.5365943908691406,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250301T16,"[78.20000, 16.10000]",20250301 1600,"Site0 78,20000 16,10000",0.8341554999351501,191848,15644,88624,0,-1501891,-95281,95389.18359,884548,58272,533684,0,1.4855323E7,926991,1.7408448E12,268.1019592285156,266.7712707519531,-4.567855835,0.30217933654785156,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250301T17,"[78.20000, 16.10000]",20250301 1700,"Site0 78,20000 16,10000",0.8343462347984314,212244,20396,88624,0,-1628446,-126555,95320.20703,952888,68340,533684,0,1.5749396E7,894073,1.7408484E12,267.91668701171875,266.71315002441406,-4.903549194,0.1715717315673828,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250301T18,"[78.20000, 16.10000]",20250301 1800,"Site0 78,20000 16,10000",0.8346361517906189,235024,22780,88624,0,-1765087,-136641,95250.08594,1029624,76736,533684,0,1.6628194E7,878798,1.740852E12,267.8116912841797,266.6575469970703,-5.113067627,0.1436004638671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250301T19,"[78.20000, 16.10000]",20250301 1900,"Site0 78,20000 16,10000",0.8349184393882751,258660,23636,88624,0,-1884533,-119446,95241.73438,1112136,82512,533684,0,1.7521381E7,893187,1.7408556E12,268.1942443847656,266.6399383544922,-4.720153809,0.2850189208984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250301T20,"[78.20000, 16.10000]",20250301 2000,"Site0 78,20000 16,10000",0.8352846503257751,279264,20604,88624,0,-2001630,-117097,95209.60547,1182652,70516,533684,0,1.8420823E7,899442,1.7408592E12,268.07843017578125,266.6009216308594,-4.862442017,0.209686279,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250301T21,"[78.20000, 16.10000]",20250301 2100,"Site0 78,20000 16,10000",0.8357424139976501,298616,19352,88624,0,-2117593,-115963,95165.58984,1253640,70988,533684,0,1.932034E7,899517,1.7408628E12,267.92884826660156,266.56324768066406,-5.021972656,-0.066146851,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250301T22,"[78.20000, 16.10000]",20250301 2200,"Site0 78,20000 16,10000",0.8362230658531189,318916,20300,88624,0,-2248180,-130587,95113.56641,1329252,75612,533684,0,2.0204189E7,883849,1.7408664E12,267.6561584472656,266.5113830566406,-5.04624939,-0.308013916,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250301T23,"[78.20000, 16.10000]",20250301 2300,"Site0 78,20000 16,10000",0.8367342352867126,336300,17384,88624,0,-2366216,-118036,95074.40625,1400460,71208,533684,0,2.1097829E7,893640,1.74087E12,267.4950408935547,266.46726989746094,-5.084396362,-0.528549194,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T00,"[78.20000, 16.10000]",20250302 0000,"Site0 78,20000 16,10000",0.8371462225914001,353412,17112,88624,0,-2487544,-121328,95028.09375,1473280,72820,533684,0,2.1987368E7,889539,1.7408736E12,267.3689270019531,266.42137145996094,-4.987930298,-0.801422119,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T01,"[78.20000, 16.10000]",20250302 0100,"Site0 78,20000 16,10000",0.8375124335289001,17062.75,17062.75,0,0,-129087.4375,-129087.4375,94969.75781,73477.5,73477.5,0,0,880437.375,880437.375,1.7408772E12,267.17811584472656,266.36351013183594,-4.946166992,-0.991729736,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T02,"[78.20000, 16.10000]",20250302 0200,"Site0 78,20000 16,10000",0.8379015326499939,30623.5,13560.75,0,0,-241356.625,-112269.1875,94934.08203,141160.5,67683,0,0,1775189,894751.625,1.7408808E12,267.08677673339844,266.31813049316406,-4.845825195,-1.110229492,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T03,"[78.20000, 16.10000]",20250302 0300,"Site0 78,20000 16,10000",0.8385271430015564,37450,6826.5,0,0,-315171,-73814.375,94909.61719,196231,55070.5,0,0,2708977.188,933788.1875,1.7408844E12,267.13885498046875,266.3023376464844,-4.457977295,-1.139511108,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T04,"[78.20000, 16.10000]",20250302 0400,"Site0 78,20000 16,10000",0.8390993475914001,46974,9524,0,0,-404819.75,-89648.75,94902.20313,255155,58924,0,0,3631131.5,922154.3125,1.740888E12,267.2922363,266.27357482910156,-4.457458496,-1.043411255,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T05,"[78.20000, 16.10000]",20250302 0500,"Site0 78,20000 16,10000",0.8394426703453064,59876,12902,0,0,-485569.5,-80749.75,94867.55859,314259,59104,0,0,4562505.5,931374,1.7408916E12,267.6099090576172,266.2633056640625,-4.335510254,-1.03024292,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T06,"[78.20000, 16.10000]",20250302 0600,"Site0 78,20000 16,10000",0.8397707343101501,78174,18298,0,0,-583851.5,-98282,94859.79297,377412,63153,0,0,5479094,916588.5,1.7408952E12,267.7282409667969,266.24046325683594,-4.090560913,-0.960128784,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T07,"[78.20000, 16.10000]",20250302 0700,"Site0 78,20000 16,10000",0.8400301337242126,87462,9288,0,0,-645462.5,-61611,94915.73438,425551,48139,0,0,6432672,953578,1.7408988E12,267.7766113,266.2391357421875,-3.972366333,-0.958404541,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T08,"[78.20000, 16.10000]",20250302 0800,"Site0 78,20000 16,10000",0.8399996161460876,101446,13984,888,888,-718947,-73484.5,94917.0625,477434,51883,5560,5560,7377035,944363,1.7409024E12,267.94068908691406,266.2329102,-3.871261597,-0.95753479,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T09,"[78.20000, 16.10000]",20250302 0900,"Site0 78,20000 16,10000",0.8399004340171814,121980,20534,9910,9022,-842196,-123249,94941.44531,537469,60035,61954,56394,8271764,894729,1.740906E12,267.77159118652344,266.1835632324219,-3.647445679,-0.885040283,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T10,"[78.20000, 16.10000]",20250302 1000,"Site0 78,20000 16,10000",0.8398775458335876,134889,12909,27418,17508,-910652,-68456,94930.98438,577058,39589,171336,109382,9215989,944225,1.7409096E12,267.9614715576172,266.1902160644531,-3.540616989,-0.778640747,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T11,"[78.20000, 16.10000]",20250302 1100,"Site0 78,20000 16,10000",0.8400148749351501,142327,7438,45912,18494,-926136,-15484,94917.67188,605480,28422,286826,115490,1.0219074E7,1003085,1.7409132E12,268.5767364501953,266.25636291503906,-4.001787186,-0.742004395,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T12,"[78.20000, 16.10000]",20250302 1200,"Site0 78,20000 16,10000",0.8404116034507751,153524,11197,63746,17834,-958527,-32391,94884.41406,645731,40251,398242,111416,1.1217401E7,998327,1.7409168E12,268.89967346191406,266.3201599121094,-4.052719116,-0.7474823,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T13,"[78.20000, 16.10000]",20250302 1300,"Site0 78,20000 16,10000",0.8408846259117126,163462,9938,76022,12276,-974798,-16271,94863.01172,685748,40017,475124,76882,1.2239339E7,1021938,1.7409204E12,269.24957275390625,266.3977508544922,-4.189206123,-0.622756958,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T14,"[78.20000, 16.10000]",20250302 1400,"Site0 78,20000 16,10000",0.8414263129234314,176968,13506,85510,9488,-1012692,-37894,94847.42969,735072,49324,534736,59612,1.3246232E7,1006893,1.740924E12,269.44505310058594,266.4580841064453,-4.360414505,-0.377716064,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T15,"[78.20000, 16.10000]",20250302 1500,"Site0 78,20000 16,10000",0.8421129584312439,187704,10736,87502,1992,-1027147,-14455,94844.98047,781164,46092,547308,12572,1.4278598E7,1032366,1.7409276E12,269.5936737060547,266.53375244140625,-4.57849884,-0.068206787,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T16,"[78.20000, 16.10000]",20250302 1600,"Site0 78,20000 16,10000",0.8429598212242126,198378,10674,87502,0,-1049520,-22373,94852.66406,829620,48456,547308,0,1.5306802E7,1028204,1.7409312E12,269.5229949951172,266.5962219238281,-4.796405792,0.097366333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T17,"[78.20000, 16.10000]",20250302 1700,"Site0 78,20000 16,10000",0.8439058661460876,203042,4664,87502,0,-1050655,-1135,94833.10156,871408,41788,547308,0,1.6357437E7,1050635,1.7409348E12,269.4479522705078,266.67279052734375,-4.868005753,0.138977051,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T18,"[78.20000, 16.10000]",20250302 1800,"Site0 78,20000 16,10000",0.8447832465171814,205646,2604,87502,0,-1055291,-4636,94796.83203,912812,41404,547308,0,1.7407598E7,1050161,1.7409384E12,269.3494110107422,266.74009704589844,-4.744595528,0.072799683,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T19,"[78.20000, 16.10000]",20250302 1900,"Site0 78,20000 16,10000",0.8447832465171814,220976,15330,87502,0,-1144829,-89538,94825.27734,983384,70572,547308,0,1.8372137E7,964539,1.740942E12,269.2299041748047,266.7365417480469,-4.87135601,0.2235565185546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T20,"[78.20000, 16.10000]",20250302 2000,"Site0 78,20000 16,10000",0.8448747992515564,230952,9976,87502,0,-1199595,-54766,94807.33203,1039508,56124,547308,0,1.9361901E7,989764,1.7409456E12,268.95982360839844,266.75921630859375,-4.608715057,-0.042205811,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T21,"[78.20000, 16.10000]",20250302 2100,"Site0 78,20000 16,10000",0.8450197577476501,238868,7916,87502,0,-1247876,-48281,94802.21094,1088064,48556,547308,0,2.0356137E7,994236,1.7409492E12,268.7352752685547,266.7751007080078,-4.698507309,-0.279418945,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T22,"[78.20000, 16.10000]",20250302 2200,"Site0 78,20000 16,10000",0.8452715277671814,243944,5076,87502,0,-1285976,-38100,94767.21484,1133416,45352,547308,0,2.1358822E7,1002685,1.7409528E12,268.6220397949219,266.79783630371094,-4.748544693,-0.319885254,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250302T23,"[78.20000, 16.10000]",20250302 2300,"Site0 78,20000 16,10000",0.8455767035484314,246840,2896,87502,0,-1314550,-28574,94742.82031,1175930,42514,547308,0,2.2371252E7,1012430,1.7409564E12,268.6140594482422,266.82733154296875,-4.776611328,-0.408630371,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T00,"[78.20000, 16.10000]",20250303 0000,"Site0 78,20000 16,10000",0.8458895087242126,253264,6424,87502,0,-1362552,-48002,94692.71094,1225036,49106,547308,0,2.3365244E7,993992,1.74096E12,268.60015869140625,266.84339904785156,-4.702077866,-0.502410889,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T01,"[78.20000, 16.10000]",20250303 0100,"Site0 78,20000 16,10000",0.8461794257164001,4674,4674,0,0,-41005.8125,-41005.8125,94661.04688,45809.5,45809.5,0,0,999699.25,999699.25,1.7409636E12,268.5432891845703,266.8609313964844,-4.607670784,-0.483764648,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T02,"[78.20000, 16.10000]",20250303 0200,"Site0 78,20000 16,10000",0.8464617133140564,8575,3901,0,0,-76438.5,-35432.6875,94633.74609,87978,42168.5,0,0,2004840.938,1005141.688,1.7409672E12,268.51210021972656,266.88047790527344,-4.471634865,-0.473388672,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T03,"[78.20000, 16.10000]",20250303 0300,"Site0 78,20000 16,10000",0.8467592597007751,15524,6949,0,0,-130629.25,-54190.75,94625.19141,134594,46616,0,0,2991171.813,986330.875,1.7409708E12,268.44239807128906,266.8833008,-4.32366848,-0.606552124,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T04,"[78.20000, 16.10000]",20250303 0400,"Site0 78,20000 16,10000",0.8470796942710876,20541,5017,0,0,-169319,-38689.75,94605.71094,175335,40741,0,0,3990688.5,999516.6875,1.7409744E12,268.4611511230469,266.8977508544922,-4.425702095,-0.642654419,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T05,"[78.20000, 16.10000]",20250303 0500,"Site0 78,20000 16,10000",0.8474840521812439,27296,6755,0,0,-218304.5,-48985.5,94608.71875,219646,44311,0,0,4980194,989505.5,1.740978E12,268.42478942871094,266.9029998779297,-4.387747765,-0.653091431,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T06,"[78.20000, 16.10000]",20250303 0600,"Site0 78,20000 16,10000",0.8480715155601501,36006,8710,0,0,-277869,-59564.5,94604.41016,266058,46412,0,0,5958021,977827,1.7409816E12,268.3433532714844,266.89918518066406,-4.462776184,-0.551122665,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T07,"[78.20000, 16.10000]",20250303 0700,"Site0 78,20000 16,10000",0.8483003973960876,43811,7805,0,0,-318655.5,-40786.5,94647.13281,312664,46606,0,0,6952800,994779,1.7409852E12,268.65895080566406,266.9244842529297,-4.213409424,-0.11583519,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T08,"[78.20000, 16.10000]",20250303 0800,"Site0 78,20000 16,10000",0.8489641547203064,51740,7929,1374,1374,-362063,-43407.5,94651.74609,354539,41875,9064,9064,7948242,995442,1.7409888E12,268.6689758300781,266.9399871826172,-4.219360352,-0.00595665,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T09,"[78.20000, 16.10000]",20250303 0900,"Site0 78,20000 16,10000",0.8495668768882751,62326,10586,9354,7980,-424940,-62877,94691.26953,401289,46750,61916,52852,8924481,976239,1.7409924E12,268.7211456298828,266.9475402832031,-4.237518311,0.4507007598876953,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250303T10,"[78.20000, 16.10000]",20250303 1000,"Site0 78,20000 16,10000",0.8497957587242126,65094,2768,24832,15478,-478744,-53804,94751.91797,442063,40774,164788,102872,9909046,984565,1.740996E12,268.6126708984375,266.9591369628906,-4.560897827,1.0602836608886719,"{""type"":""MultiPoint"",""coordinates"":[]}"
