,Time,1,2
S/N,,602066,602066
Type,,TGP-4520,TGP-4520
Description,,TT6,TT6
Property,,Black Probe Temperature,White Probe Temperature
1,2025-03-01 11:00:00,1.408 °C,-0.031 °C
2,2025-03-01 11:10:00,0.770 °C,-0.570 °C
3,2025-03-01 11:20:00,0.210 °C,-1.032 °C
4,2025-03-01 11:30:00,-0.251 °C,-1.338 °C
5,2025-03-01 11:40:00,-0.683 °C,-1.647 °C
6,2025-03-01 11:50:00,-1.069 °C,-1.928 °C
7,2025-03-01 12:00:00,-1.415 °C,-2.187 °C
8,2025-03-01 12:10:00,-1.728 °C,-2.424 °C
9,2025-03-01 12:20:00,-2.014 °C,-2.638 °C
10,2025-03-01 12:30:00,-2.266 °C,-2.829 °C
11,2025-03-01 12:40:00,-2.495 °C,-2.998 °C
12,2025-03-01 12:50:00,-2.702 °C,-3.159 °C
13,2025-03-01 13:00:00,-2.892 °C,-3.305 °C
14,2025-03-01 13:10:00,-3.069 °C,-3.441 °C
15,2025-03-01 13:20:00,-3.231 °C,-3.567 °C
16,2025-03-01 13:30:00,-3.380 °C,-3.683 °C
17,2025-03-01 13:40:00,-3.516 °C,-3.793 °C
18,2025-03-01 13:50:00,-4.955 °C,-4.839 °C
19,2025-03-01 14:00:00,-4.815 °C,-4.720 °C
20,2025-03-01 14:10:00,-4.858 °C,-4.712 °C
21,2025-03-01 14:20:00,-4.896 °C,-4.794 °C
22,2025-03-01 14:30:00,-4.983 °C,-4.917 °C
23,2025-03-01 14:40:00,-5.142 °C,-5.054 °C
24,2025-03-01 14:50:00,-5.189 °C,-5.082 °C
25,2025-03-01 15:00:00,-5.228 °C,-5.135 °C
26,2025-03-01 15:10:00,-5.280 °C,-5.208 °C
27,2025-03-01 15:20:00,-5.346 °C,-5.278 °C
28,2025-03-01 15:30:00,-5.405 °C,-5.313 °C
29,2025-03-01 15:40:00,-5.454 °C,-5.348 °C
30,2025-03-01 15:50:00,-4.351 °C,-4.919 °C
31,2025-03-01 16:00:00,-3.196 °C,-4.024 °C
32,2025-03-01 16:10:00,-3.137 °C,-3.863 °C
33,2025-03-01 16:20:00,-3.184 °C,-3.648 °C
34,2025-03-01 16:30:00,-2.337 °C,-3.112 °C
35,2025-03-01 16:40:00,-2.134 °C,-2.988 °C
36,2025-03-01 16:50:00,-2.115 °C,-2.869 °C
37,2025-03-01 17:00:00,2.900 °C,0.346 °C
38,2025-03-01 17:10:00,6.220 °C,3.633 °C
39,2025-03-01 17:20:00,8.717 °C,6.127 °C
40,2025-03-01 17:30:00,10.660 °C,8.254 °C
41,2025-03-01 17:40:00,12.051 °C,9.990 °C
42,2025-03-01 17:50:00,13.151 °C,11.377 °C
43,2025-03-01 18:00:00,13.994 °C,12.512 °C
44,2025-03-01 18:10:00,14.710 °C,13.456 °C
45,2025-03-01 18:20:00,14.882 °C,14.076 °C
46,2025-03-01 18:30:00,15.605 °C,14.767 °C
47,2025-03-01 18:40:00,16.200 °C,15.411 °C
48,2025-03-01 18:50:00,16.665 °C,15.947 °C
49,2025-03-01 19:00:00,17.040 °C,16.413 °C
50,2025-03-01 19:10:00,17.371 °C,16.819 °C
51,2025-03-01 19:20:00,17.651 °C,17.173 °C
52,2025-03-01 19:30:00,17.895 °C,17.486 °C
53,2025-03-01 19:40:00,18.131 °C,17.767 °C
54,2025-03-01 19:50:00,18.327 °C,18.017 °C
55,2025-03-01 20:00:00,18.515 °C,18.244 °C
56,2025-03-01 20:10:00,18.678 °C,18.448 °C
57,2025-03-01 20:20:00,18.825 °C,18.630 °C
58,2025-03-01 20:30:00,18.954 °C,18.796 °C
59,2025-03-01 20:40:00,19.072 °C,18.945 °C
60,2025-03-01 20:50:00,19.187 °C,19.083 °C
61,2025-03-01 21:00:00,19.290 °C,19.210 °C
62,2025-03-01 21:10:00,19.297 °C,19.314 °C
63,2025-03-01 21:20:00,19.314 °C,19.431 °C
64,2025-03-01 21:30:00,19.345 °C,19.526 °C
65,2025-03-01 21:40:00,19.359 °C,19.560 °C
66,2025-03-01 21:50:00,19.371 °C,19.587 °C
67,2025-03-01 22:00:00,19.367 °C,19.607 °C
68,2025-03-01 22:10:00,19.347 °C,19.613 °C
69,2025-03-01 22:20:00,19.322 °C,19.613 °C
70,2025-03-01 22:30:00,19.298 °C,19.602 °C
71,2025-03-01 22:40:00,19.284 °C,19.589 °C
72,2025-03-01 22:50:00,19.258 °C,19.572 °C
73,2025-03-01 23:00:00,19.231 °C,19.549 °C
74,2025-03-01 23:10:00,19.203 °C,19.525 °C
75,2025-03-01 23:20:00,19.174 °C,19.499 °C
76,2025-03-01 23:30:00,19.147 °C,19.472 °C
77,2025-03-01 23:40:00,19.122 °C,19.445 °C
78,2025-03-01 23:50:00,19.098 °C,19.418 °C
79,2025-03-02 00:00:00,19.068 °C,19.389 °C
80,2025-03-02 00:10:00,19.038 °C,19.359 °C
81,2025-03-02 00:20:00,19.011 °C,19.327 °C
82,2025-03-02 00:30:00,18.984 °C,19.297 °C
83,2025-03-02 00:40:00,18.957 °C,19.265 °C
84,2025-03-02 00:50:00,18.927 °C,19.234 °C
85,2025-03-02 01:00:00,18.900 °C,19.201 °C
86,2025-03-02 01:10:00,18.870 °C,19.172 °C
87,2025-03-02 01:20:00,18.839 °C,19.137 °C
88,2025-03-02 01:30:00,18.800 °C,19.102 °C
89,2025-03-02 01:40:00,18.755 °C,19.062 °C
90,2025-03-02 01:50:00,18.711 °C,19.016 °C
91,2025-03-02 02:00:00,18.675 °C,18.974 °C
92,2025-03-02 02:10:00,18.648 °C,18.937 °C
93,2025-03-02 02:20:00,18.623 °C,18.906 °C
94,2025-03-02 02:30:00,18.596 °C,18.874 °C
95,2025-03-02 02:40:00,18.567 °C,18.840 °C
96,2025-03-02 02:50:00,18.540 °C,18.810 °C
97,2025-03-02 03:00:00,18.516 °C,18.779 °C
98,2025-03-02 03:10:00,18.492 °C,18.752 °C
99,2025-03-02 03:20:00,18.468 °C,18.722 °C
100,2025-03-02 03:30:00,18.444 °C,18.694 °C
101,2025-03-02 03:40:00,18.421 °C,18.667 °C
102,2025-03-02 03:50:00,18.403 °C,18.643 °C
103,2025-03-02 04:00:00,18.381 °C,18.618 °C
104,2025-03-02 04:10:00,18.359 °C,18.591 °C
105,2025-03-02 04:20:00,18.339 °C,18.569 °C
106,2025-03-02 04:30:00,18.319 °C,18.545 °C
107,2025-03-02 04:40:00,18.300 °C,18.525 °C
108,2025-03-02 04:50:00,18.279 °C,18.501 °C
109,2025-03-02 05:00:00,18.258 °C,18.475 °C
110,2025-03-02 05:10:00,18.237 °C,18.451 °C
111,2025-03-02 05:20:00,18.217 °C,18.430 °C
112,2025-03-02 05:30:00,18.198 °C,18.407 °C
113,2025-03-02 05:40:00,18.181 °C,18.387 °C
114,2025-03-02 05:50:00,18.164 °C,18.367 °C
115,2025-03-02 06:00:00,18.147 °C,18.347 °C
116,2025-03-02 06:10:00,18.129 °C,18.327 °C
117,2025-03-02 06:20:00,18.110 °C,18.306 °C
118,2025-03-02 06:30:00,18.088 °C,18.281 °C
119,2025-03-02 06:40:00,18.059 °C,18.252 °C
120,2025-03-02 06:50:00,18.039 °C,18.232 °C
121,2025-03-02 07:00:00,18.019 °C,18.210 °C
122,2025-03-02 07:10:00,18.004 °C,18.190 °C
123,2025-03-02 07:20:00,17.990 °C,18.170 °C
124,2025-03-02 07:30:00,17.974 °C,18.153 °C
125,2025-03-02 07:40:00,17.964 °C,18.137 °C
126,2025-03-02 07:50:00,17.713 °C,17.905 °C
127,2025-03-02 08:00:00,12.103 °C,15.415 °C
128,2025-03-02 08:10:00,9.174 °C,12.812 °C
129,2025-03-02 08:20:00,7.793 °C,10.894 °C
130,2025-03-02 08:30:00,6.478 °C,9.259 °C
131,2025-03-02 08:40:00,5.064 °C,7.628 °C
132,2025-03-02 08:50:00,2.906 °C,5.008 °C
133,2025-03-02 09:00:00,0.944 °C,3.972 °C
134,2025-03-02 09:10:00,0.654 °C,3.097 °C
135,2025-03-02 09:20:00,0.180 °C,2.533 °C
136,2025-03-02 09:30:00,-0.356 °C,2.062 °C
137,2025-03-02 09:40:00,-1.025 °C,1.258 °C
138,2025-03-02 09:50:00,-2.177 °C,0.359 °C
139,2025-03-02 10:00:00,-2.613 °C,-0.232 °C
140,2025-03-02 10:10:00,-3.127 °C,-0.761 °C
141,2025-03-02 10:20:00,-3.431 °C,-1.273 °C
142,2025-03-02 10:30:00,-3.748 °C,-1.677 °C
143,2025-03-02 10:40:00,-3.672 °C,-2.018 °C
144,2025-03-02 10:50:00,-3.638 °C,-2.230 °C
145,2025-03-02 11:00:00,-3.864 °C,-2.470 °C
146,2025-03-02 11:10:00,-3.722 °C,-2.658 °C
147,2025-03-02 11:20:00,-3.766 °C,-3.579 °C
148,2025-03-02 11:30:00,-3.612 °C,-2.345 °C
149,2025-03-02 11:40:00,-3.748 °C,-2.633 °C
150,2025-03-02 11:50:00,-3.817 °C,-2.820 °C
151,2025-03-02 12:00:00,-3.726 °C,-2.923 °C
152,2025-03-02 12:10:00,-3.609 °C,-3.323 °C
153,2025-03-02 12:20:00,-3.802 °C,-3.677 °C
154,2025-03-02 12:30:00,-3.866 °C,-3.744 °C
155,2025-03-02 12:40:00,-3.937 °C,-3.910 °C
156,2025-03-02 12:50:00,-3.712 °C,-3.905 °C
157,2025-03-02 13:00:00,-3.770 °C,-3.861 °C
158,2025-03-02 13:10:00,-3.680 °C,-3.739 °C
159,2025-03-02 13:20:00,-3.612 °C,-3.690 °C
160,2025-03-02 13:30:00,-3.483 °C,-3.653 °C
161,2025-03-02 13:40:00,-2.386 °C,-3.436 °C
162,2025-03-02 13:50:00,-2.563 °C,-3.040 °C
163,2025-03-02 14:00:00,-2.378 °C,-2.878 °C
164,2025-03-02 14:10:00,-1.842 °C,-2.421 °C
165,2025-03-02 14:20:00,-1.430 °C,-2.062 °C
166,2025-03-02 14:30:00,-1.231 °C,-1.795 °C
167,2025-03-02 14:40:00,-0.694 °C,-1.224 °C
168,2025-03-02 14:50:00,1.094 °C,-0.168 °C
169,2025-03-02 15:00:00,3.433 °C,1.332 °C
170,2025-03-02 15:10:00,5.116 °C,2.902 °C
171,2025-03-02 15:20:00,6.684 °C,4.444 °C
172,2025-03-02 15:30:00,8.050 °C,5.861 °C
173,2025-03-02 15:40:00,9.256 °C,7.120 °C
174,2025-03-02 15:50:00,10.280 °C,8.261 °C
175,2025-03-02 16:00:00,11.197 °C,9.250 °C
176,2025-03-02 16:10:00,11.982 °C,10.121 °C
177,2025-03-02 16:20:00,12.677 °C,10.949 °C
178,2025-03-02 16:30:00,13.272 °C,11.687 °C
179,2025-03-02 16:40:00,13.798 °C,12.371 °C
180,2025-03-02 16:50:00,14.288 °C,12.970 °C
181,2025-03-02 17:00:00,14.710 °C,13.530 °C
182,2025-03-02 17:10:00,15.071 °C,14.029 °C
183,2025-03-02 17:20:00,15.401 °C,14.481 °C
184,2025-03-02 17:30:00,15.695 °C,14.891 °C
185,2025-03-02 17:40:00,15.944 °C,15.259 °C
186,2025-03-02 17:50:00,16.165 °C,15.581 °C
187,2025-03-02 18:00:00,16.346 °C,15.866 °C
188,2025-03-02 18:10:00,16.496 °C,16.116 °C
189,2025-03-02 18:20:00,16.622 °C,16.332 °C
190,2025-03-02 18:30:00,16.730 °C,16.518 °C
191,2025-03-02 18:40:00,16.829 °C,16.678 °C
192,2025-03-02 18:50:00,16.914 °C,16.809 °C
193,2025-03-02 19:00:00,16.981 °C,16.924 °C
194,2025-03-02 19:10:00,17.039 °C,17.027 °C
195,2025-03-02 19:20:00,17.085 °C,17.115 °C
196,2025-03-02 19:30:00,17.124 °C,17.183 °C
197,2025-03-02 19:40:00,17.156 °C,17.240 °C
198,2025-03-02 19:50:00,17.182 °C,17.286 °C
199,2025-03-02 20:00:00,17.184 °C,17.332 °C
200,2025-03-02 20:10:00,17.156 °C,17.363 °C
201,2025-03-02 20:20:00,17.136 °C,17.381 °C
202,2025-03-02 20:30:00,17.116 °C,17.390 °C
203,2025-03-02 20:40:00,17.091 °C,17.388 °C
204,2025-03-02 20:50:00,17.068 °C,17.387 °C
205,2025-03-02 21:00:00,17.053 °C,17.380 °C
206,2025-03-02 21:10:00,17.040 °C,17.371 °C
207,2025-03-02 21:20:00,17.034 °C,17.366 °C
208,2025-03-02 21:30:00,17.027 °C,17.359 °C
209,2025-03-02 21:40:00,17.023 °C,17.352 °C
210,2025-03-02 21:50:00,17.019 °C,17.345 °C
211,2025-03-02 22:00:00,17.015 °C,17.337 °C
212,2025-03-02 22:10:00,17.007 °C,17.330 °C
213,2025-03-02 22:20:00,17.017 °C,17.337 °C
214,2025-03-02 22:30:00,17.039 °C,17.356 °C
215,2025-03-02 22:40:00,17.057 °C,17.360 °C
216,2025-03-02 22:50:00,17.065 °C,17.363 °C
217,2025-03-02 23:00:00,17.058 °C,17.357 °C
218,2025-03-02 23:10:00,17.081 °C,17.362 °C
219,2025-03-02 23:20:00,17.064 °C,17.356 °C
220,2025-03-02 23:30:00,17.070 °C,17.349 °C
221,2025-03-02 23:40:00,17.070 °C,17.347 °C
222,2025-03-02 23:50:00,17.084 °C,17.353 °C
223,2025-03-03 00:00:00,17.104 °C,17.363 °C
224,2025-03-03 00:10:00,17.116 °C,17.373 °C
225,2025-03-03 00:20:00,17.125 °C,17.387 °C
226,2025-03-03 00:30:00,17.125 °C,17.391 °C
227,2025-03-03 00:40:00,17.135 °C,17.396 °C
228,2025-03-03 00:50:00,17.125 °C,17.391 °C
229,2025-03-03 01:00:00,17.124 °C,17.387 °C
230,2025-03-03 01:10:00,17.121 °C,17.387 °C
231,2025-03-03 01:20:00,17.128 °C,17.391 °C
232,2025-03-03 01:30:00,17.121 °C,17.390 °C
233,2025-03-03 01:40:00,17.129 °C,17.391 °C
234,2025-03-03 01:50:00,17.138 °C,17.396 °C
235,2025-03-03 02:00:00,17.136 °C,17.394 °C
236,2025-03-03 02:10:00,17.143 °C,17.397 °C
237,2025-03-03 02:20:00,17.150 °C,17.404 °C
238,2025-03-03 02:30:00,17.156 °C,17.406 °C
239,2025-03-03 02:40:00,17.160 °C,17.408 °C
240,2025-03-03 02:50:00,17.150 °C,17.403 °C
241,2025-03-03 03:00:00,17.156 °C,17.408 °C
242,2025-03-03 03:10:00,17.155 °C,17.407 °C
243,2025-03-03 03:20:00,17.158 °C,17.408 °C
244,2025-03-03 03:30:00,17.159 °C,17.411 °C
245,2025-03-03 03:40:00,17.150 °C,17.411 °C
246,2025-03-03 03:50:00,17.148 °C,17.408 °C
247,2025-03-03 04:00:00,17.145 °C,17.406 °C
248,2025-03-03 04:10:00,17.142 °C,17.403 °C
249,2025-03-03 04:20:00,17.142 °C,17.398 °C
250,2025-03-03 04:30:00,17.142 °C,17.396 °C
251,2025-03-03 04:40:00,17.142 °C,17.396 °C
252,2025-03-03 04:50:00,17.139 °C,17.393 °C
253,2025-03-03 05:00:00,17.133 °C,17.387 °C
254,2025-03-03 05:10:00,17.131 °C,17.383 °C
255,2025-03-03 05:20:00,17.131 °C,17.379 °C
256,2025-03-03 05:30:00,17.131 °C,17.376 °C
257,2025-03-03 05:40:00,17.129 °C,17.369 °C
258,2025-03-03 05:50:00,17.128 °C,17.363 °C
259,2025-03-03 06:00:00,17.129 °C,17.360 °C
260,2025-03-03 06:10:00,17.136 °C,17.360 °C
261,2025-03-03 06:20:00,17.240 °C,17.391 °C
262,2025-03-03 06:30:00,17.340 °C,17.449 °C
263,2025-03-03 06:40:00,17.459 °C,17.515 °C
264,2025-03-03 06:50:00,17.568 °C,17.588 °C
265,2025-03-03 07:00:00,17.669 °C,17.672 °C
266,2025-03-03 07:10:00,17.773 °C,17.763 °C
267,2025-03-03 07:20:00,17.895 °C,17.875 °C
268,2025-03-03 07:30:00,18.021 °C,17.992 °C
269,2025-03-03 07:40:00,18.141 °C,18.116 °C
270,2025-03-03 07:50:00,18.252 °C,18.242 °C
271,2025-03-03 08:00:00,17.873 °C,18.082 °C
272,2025-03-03 08:10:00,17.366 °C,17.705 °C
273,2025-03-03 08:20:00,17.308 °C,17.739 °C
274,2025-03-03 08:30:00,17.493 °C,17.784 °C
275,2025-03-03 08:40:00,17.697 °C,17.859 °C
276,2025-03-03 08:50:00,17.862 °C,17.947 °C
277,2025-03-03 09:00:00,18.007 °C,18.039 °C
278,2025-03-03 09:10:00,18.136 °C,18.140 °C
279,2025-03-03 09:20:00,18.268 °C,18.249 °C
280,2025-03-03 09:30:00,18.387 °C,18.363 °C
281,2025-03-03 09:40:00,18.502 °C,18.489 °C
282,2025-03-03 09:50:00,18.618 °C,18.621 °C
283,2025-03-03 10:00:00,18.596 °C,18.712 °C
284,2025-03-03 10:10:00,18.702 °C,18.812 °C
285,2025-03-03 10:20:00,18.823 °C,18.914 °C
286,2025-03-03 10:30:00,18.918 °C,19.019 °C
287,2025-03-03 10:40:00,19.007 °C,19.120 °C
288,2025-03-03 10:50:00,19.035 °C,19.204 °C
289,2025-03-03 11:00:00,19.092 °C,19.287 °C
290,2025-03-03 11:10:00,19.183 °C,19.371 °C
291,2025-03-03 11:20:00,19.243 °C,19.436 °C
292,2025-03-03 11:30:00,19.285 °C,19.512 °C
293,2025-03-03 11:40:00,19.337 °C,19.583 °C
294,2025-03-03 11:50:00,19.378 °C,19.634 °C
295,2025-03-03 12:00:00,19.406 °C,19.680 °C
296,2025-03-03 12:10:00,19.438 °C,19.718 °C
297,2025-03-03 12:20:00,19.466 °C,19.754 °C
298,2025-03-03 12:30:00,19.499 °C,19.797 °C
299,2025-03-03 12:40:00,19.532 °C,19.840 °C
300,2025-03-03 12:50:00,19.532 °C,19.862 °C
301,2025-03-03 13:00:00,19.527 °C,19.874 °C
302,2025-03-03 13:10:00,19.519 °C,19.887 °C
303,2025-03-03 13:20:00,19.536 °C,19.905 °C
304,2025-03-03 13:30:00,19.545 °C,19.914 °C
305,2025-03-03 13:40:00,19.536 °C,19.909 °C
306,2025-03-03 13:50:00,19.527 °C,19.905 °C
307,2025-03-03 14:00:00,19.519 °C,19.897 °C
308,2025-03-03 14:10:00,19.508 °C,19.887 °C
309,2025-03-03 14:20:00,19.469 °C,19.878 °C
310,2025-03-03 14:30:00,19.362 °C,19.821 °C
311,2025-03-03 14:40:00,19.039 °C,19.640 °C
312,2025-03-03 14:50:00,18.717 °C,19.411 °C
313,2025-03-03 15:00:00,18.193 °C,19.139 °C
314,2025-03-03 15:10:00,18.097 °C,18.844 °C
315,2025-03-03 15:20:00,17.671 °C,18.555 °C
316,2025-03-03 15:30:00,17.720 °C,18.457 °C
317,2025-03-03 15:40:00,17.784 °C,18.384 °C
318,2025-03-03 15:50:00,17.846 °C,18.360 °C
319,2025-03-03 16:00:00,17.875 °C,18.359 °C
320,2025-03-03 16:10:00,17.902 °C,18.351 °C
321,2025-03-03 16:20:00,17.916 °C,18.340 °C
322,2025-03-03 16:30:00,17.929 °C,18.333 °C
323,2025-03-03 16:40:00,17.940 °C,18.323 °C
324,2025-03-03 16:50:00,17.947 °C,18.316 °C
325,2025-03-03 17:00:00,17.951 °C,18.305 °C
326,2025-03-03 17:10:00,17.926 °C,18.276 °C
327,2025-03-03 17:20:00,17.866 °C,18.234 °C
328,2025-03-03 17:30:00,17.815 °C,18.187 °C
329,2025-03-03 17:40:00,17.761 °C,18.143 °C
330,2025-03-03 17:50:00,17.719 °C,18.099 °C
331,2025-03-03 18:00:00,17.680 °C,18.053 °C
332,2025-03-03 18:10:00,17.631 °C,18.009 °C
333,2025-03-03 18:20:00,17.605 °C,17.970 °C
334,2025-03-03 18:30:00,17.583 °C,17.934 °C
335,2025-03-03 18:40:00,17.550 °C,17.893 °C
336,2025-03-03 18:50:00,17.522 °C,17.858 °C
337,2025-03-03 19:00:00,17.482 °C,17.812 °C
338,2025-03-03 19:10:00,17.403 °C,17.688 °C
339,2025-03-03 19:20:00,15.278 °C,16.079 °C
340,2025-03-03 19:30:00,14.872 °C,15.850 °C
341,2025-03-03 19:40:00,15.208 °C,15.793 °C
342,2025-03-03 19:50:00,15.612 °C,15.954 °C
343,2025-03-03 20:00:00,15.913 °C,16.082 °C
344,2025-03-03 20:10:00,16.113 °C,16.208 °C
345,2025-03-03 20:20:00,16.254 °C,16.325 °C
346,2025-03-03 20:30:00,16.351 °C,16.427 °C
347,2025-03-03 20:40:00,16.433 °C,16.520 °C
348,2025-03-03 20:50:00,16.491 °C,16.602 °C
349,2025-03-03 21:00:00,16.542 °C,16.675 °C
350,2025-03-03 21:10:00,16.585 °C,16.738 °C
351,2025-03-03 21:20:00,16.673 °C,16.812 °C
352,2025-03-03 21:30:00,16.845 °C,16.920 °C
353,2025-03-03 21:40:00,16.995 °C,17.036 °C
354,2025-03-03 21:50:00,17.114 °C,17.143 °C
355,2025-03-03 22:00:00,17.214 °C,17.248 °C
356,2025-03-03 22:10:00,17.298 °C,17.346 °C
357,2025-03-03 22:20:00,17.367 °C,17.435 °C
358,2025-03-03 22:30:00,17.424 °C,17.513 °C
359,2025-03-03 22:40:00,17.472 °C,17.581 °C
360,2025-03-03 22:50:00,17.512 °C,17.639 °C
361,2025-03-03 23:00:00,17.543 °C,17.689 °C
362,2025-03-03 23:10:00,17.567 °C,17.732 °C
363,2025-03-03 23:20:00,17.585 °C,17.766 °C
364,2025-03-03 23:30:00,17.600 °C,17.794 °C
365,2025-03-03 23:40:00,17.610 °C,17.815 °C
366,2025-03-03 23:50:00,17.617 °C,17.832 °C
367,2025-03-04 00:00:00,17.620 °C,17.845 °C
368,2025-03-04 00:10:00,17.621 °C,17.853 °C
369,2025-03-04 00:20:00,17.618 °C,17.859 °C
370,2025-03-04 00:30:00,17.615 °C,17.861 °C
